Join_ID,GPS_Building_Code_,Point_Count
2,2403004648,1
2,2403004656,1
2,2403004675,1
2,2403004892,1
2,2403005133,1
2,2403005161,1
2,2403005169,1
2,2403005182,1
2,2403005184,1
2,2403005195,1
2,2403005227,1
2,2403005234,1
2,2403005240,1
2,2403005328,1
2,2403005339,1
2,2403005341,1
2,2403005342,1
2,2404000003,1
2,2404000005,1
2,2404000007,1
2,2404000009,1
2,2404000067,1
2,2404000084,1
2,2404000116,1
2,2404000128,1
2,2404000157,1
2,2404000163,1
2,2404000191,1
2,2404000204,1
2,2404000221,1
2,2404000236,1
2,2404000290,1
2,2404000311,1
2,2404000324,1
2,2404000338,1
2,2404000340,1
2,2404000345,1
2,2404000365,1
2,2404000367,1
2,2404000371,1
2,2404000409,1
2,2404000419,1
2,2404000444,1
2,2404000448,1
2,2404000452,1
2,2404000464,1
2,2404000475,1
2,2404000477,1
2,2404000588,1
2,2404000752,1
2,2404000795,1
2,2404000872,1
2,2404000949,1
2,2404001053,1
2,2404001117,1
2,2404001236,1
2,2404001254,1
2,2404001263,1
2,2404001279,1
2,2404001284,1
2,2404001285,1
2,2404001296,1
2,2404001298,1
2,2404001308,1
2,2404001324,1
2,2404001326,1
2,2404001333,1
2,2404001353,1
2,2404001364,1
2,2404001486,1
2,2404001514,1
2,2404001540,1
2,2404001581,1
2,2404001608,1
2,2404001630,1
2,2404001642,1
2,2404001652,1
2,2404001660,1
2,2404001665,1
2,2404001696,1
2,2404001701,1
2,2404001706,1
2,2404001726,1
2,2404001731,1
2,2404001746,1
2,2404001772,1
2,2404001775,1
2,2404001782,1
2,2404001790,1
2,2404001796,1
2,2404001800,1
2,2404001811,1
2,2404001814,1
2,2404001818,1
2,2404001824,1
2,2404001826,1
2,2404001831,1
2,2404001857,1
2,2404001865,1
2,2404001893,1
2,2404001960,1
2,2404002024,1
2,2404002192,1
2,2404002206,1
2,2404002225,1
2,2404002233,1
2,2404002276,1
2,2404002307,1
2,2404002309,1
2,2404002333,1
2,2404002335,1
2,2404002357,1
2,2404002359,1
2,2404002381,1
2,2404002395,1
2,2404002397,1
2,2404002399,1
2,2404002401,1
2,2404002404,1
2,2404002409,1
2,2404002411,1
2,2404002413,1
2,2404002419,1
2,2404002425,1
2,2404002430,1
2,2404002432,1
2,2404002438,1
2,2404002457,1
2,2404002465,1
2,2404002511,1
2,2404002513,1
2,2404002559,1
2,2404002565,1
2,2404002580,1
2,2404002588,1
2,2404002636,1
2,2404002715,1
2,2404002719,1
2,2404002720,1
2,2404002726,1
2,2404002732,1
2,2404002737,1
2,2404002744,1
2,2404002750,1
2,2404002768,1
2,2404002852,1
2,2404002859,1
2,2404002866,1
2,2404002868,1
2,2404002900,1
2,2404002939,1
2,2404002992,1
2,2404003005,1
2,2404003022,1
